Graph String Name,Masrik Form of adjacency matrix
J?qaeXwk`k?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 1 0 0 0 1]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 1 0 1 0 0 0 1 1 0]
[0 0 0 1 1 0 1 1 0 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 1 0 1 1 0 0 1 0]"
J?qadX[kbc?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 1 1 0 0 0 0 0 1]
[0 0 1 1 0 0 0 1 1 0 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 0 1 0 1 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?qacxi{@k?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 0 1 0 0 0 1 1 0 0]
[0 1 0 0 1 1 1 0 0 0 0]
[0 0 1 1 0 0 1 0 0 0 1]
[0 0 1 0 1 1 0 0 0 0 1]
[0 0 0 1 1 0 0 0 1 1 0]"
J?qaayi{@k?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 1 0 1 0 0 0 0 1]
[0 0 1 0 1 0 1 0 0 1 0]
[0 0 0 1 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
J?qaawykfG?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[0 1 0 0 1 0 0 1 0 0 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 1 0 1 1 0 0 1 0 0]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
J?qa`yeuBc?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 1 0 0 0 1 0 1 0 1]
[0 0 0 1 1 0 0 1 0 1 0]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 0 1 1 1 0 1 0]"
J?qa`ye]Ec?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 1 0 1 1 0 0]
[0 1 0 1 1 0 0 0 0 1 0]
[0 1 0 0 0 0 0 1 0 1 1]
[0 0 1 0 1 0 1 0 1 0 0]
[0 0 1 0 1 0 0 1 0 0 1]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 1 0 0 1 0 1 1 0]"
J?qa`wu{ES?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 1 0 0 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 0 1 1 0]
[0 1 0 1 0 0 0 1 1 0 0]
[0 1 0 1 0 0 1 0 0 0 1]
[0 0 1 0 1 1 1 0 0 0 0]
[0 0 1 0 1 1 0 0 0 0 1]
[0 0 0 1 1 0 0 1 0 1 0]"
J?qadNoMaw?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 1 0 0 1 0]
[0 1 1 0 0 1 0 0 0 0 1]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 0 1 0 0 1 0 1 0]
[0 0 0 1 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
J?qadNS]@s?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 1 0 1 1 0 0]
[0 1 0 1 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 1 0 1 0 1 0 0 0 1]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 1 0 0 1 0 1 1 0]"
J?qadLUmBo?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 1 0 1 1 0 0]
[0 1 0 1 1 0 1 0 0 0 0]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 0 1 0 0 0 1 1 0]
[0 0 1 0 1 0 0 1 0 0 1]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 1 0 0 1 0 1 1 0]"
J?qabMUmBo?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 1 0 0 1 0 1]
[0 1 0 1 1 0 1 0 0 0 0]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 1 0 0 0 0 1 1 0]
[0 0 1 0 1 0 0 1 0 0 1]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
J?qa`ms]ES?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 1 1 0 0 0]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 1 0 0 1 0 1 1 0]"
J?qac[{{Bc?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 0 1 0 0 0 1 0 1 0]
[0 1 0 0 0 1 1 0 0 0 1]
[0 0 1 1 1 0 0 0 0 0 1]
[0 0 1 0 1 1 1 0 0 0 0]
[0 0 0 1 1 0 0 1 1 0 0]"
J?qa`]s]Ec?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 0 1 0 0 0 1 0 0 1]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 0 1 1 0 0 1 0 0]
[0 0 1 0 1 0 1 1 0 0 0]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 0 1 1 0 0 1 0]"
J?qa`\[kf_?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[1 0 0 0 0 1 0 0 0 1 1]
[0 1 1 0 1 0 0 0 0 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 0 0 0 1 1 0 1 0]
[0 0 0 1 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
J?qdR_]tBa?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 1 0 0 0 0 0 1 0 1 0]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 0 1 1 1 0 1 0 0]
[0 0 0 0 0 1 1 1 1 0 0]"
J?q`qii{Ai?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 1 0 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 0 1 0 1 0 0 1 0 0]
[0 0 1 0 1 1 0 1 0 0 0]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 1 0 1 0 0 1 0]"
J?q`qhi{Ci?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 1 0 0 0 1 0 1 0]
[0 1 0 0 1 0 1 0 0 1 0]
[0 0 1 1 0 1 0 0 0 0 1]
[0 0 1 0 1 0 1 1 0 0 0]
[0 0 0 1 1 1 0 0 1 0 0]"
J?ovEaqZ?y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 1 0]
[0 1 0 0 0 0 0 1 1 0 1]
[0 0 1 0 1 0 0 1 0 1 0]
[0 0 1 0 0 1 1 0 0 0 1]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?ovEaYNBI?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 1 0 1 1 0 0]
[0 1 1 0 1 0 0 0 0 1 0]
[0 1 0 0 0 0 0 1 0 1 1]
[0 0 1 0 1 0 1 0 1 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 1 0 0 1 0 1 1 0]"
J?ovDaUVBQ?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 1 0 0 1 0 0 0 1]
[0 1 0 0 0 1 0 1 0 0 1]
[0 0 1 1 0 0 1 0 0 1 0]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 0 1 1 0 0 1 1 0 0]
[0 0 0 0 1 1 1 0 1 0 0]"
J?ouTbK\@e?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 0 1 0 1]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 1 1 0 0 1 0 0 1 0]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
J?ouTak\Ae?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 0 1 1 0 1 0 0 1 0]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
J?ouTai\Ai?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 1 1 0 1 0 0 0 0]
[0 0 1 1 0 1 0 0 0 0 1]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 0 1 0 0 1 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?ouTaM\Ba?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 1 1 0 0 1 0 0 0]
[0 0 1 1 0 0 1 0 0 0 1]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?ouT`MkRg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 0 1 1 0]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 1 1 0 0 1 0 0 0 1]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?ouT_m\Ea?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 0 0 1 1 0]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?ouPjI{@i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 1 1 0 0 0]
[0 1 1 0 0 1 0 1 0 0 0]
[0 1 1 0 0 1 1 0 0 0 0]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 1 1 0 0 0 1 1 0]"
J?otUbgT`i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 1 0 1 0 0 1 0 0 0]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 0 1 0 1 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?otUbgLai?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 1 0 1 0 0 0 1 0 0]
[0 0 1 1 0 0 0 1 0 0 1]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?otUbK[`i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 1 0 0 0 1 1]
[0 1 0 0 1 0 1 0 0 0 1]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 1 1 0 0 0 1 0 1 0]
[0 0 0 1 1 0 1 0 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
J?otUbK[Pk?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 1 1 0 0 1]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 0 1 0 0 1 0 0 1]
[0 0 1 0 1 0 1 0 1 0 0]
[0 0 0 1 0 1 0 1 0 1 0]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 0 1 1 1 0 0 1 0]"
J?otUbKKrg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 1 1 0 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?otUak\Ae?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 0 1 0 1 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 1 1 0 0 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
J?otUa[Wrg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 1 0 0 1 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[0 1 0 1 0 0 0 0 0 1 1]
[0 0 1 0 1 0 0 1 1 0 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?otUaqZAi?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 0 0 1 0 1 0]
[1 0 0 1 0 1 0 0 0 0 1]
[0 1 0 0 1 0 1 0 0 0 1]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 1 1 0 0 0 0 1 1 0]
[0 0 1 0 0 0 1 1 0 1 0]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 1 1 0 0 1 0]"
J?otU`Yx@i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 1 0 1 0 0]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 0 1 1 1 1 0 0 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
J?otUbEMRg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 1 0 0 1]
[0 0 1 1 0 0 0 0 1 1 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?otUaM\Ba?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[0 1 0 0 0 0 0 1 0 1 1]
[0 0 1 1 1 0 0 0 1 0 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
J?otU`M\Da?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 1 0 1 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 0 0 1 0 0 1 0 1 0]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?otU`M[Tg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 1 1 0 0 1]
[0 1 0 0 0 0 1 0 1 0 1]
[0 0 1 0 1 1 0 1 0 0 0]
[0 0 1 0 1 0 1 0 0 1 0]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 1 0 0 1 1 0]"
J?otU_m{Ai?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 0 1 0 0 0 1 0 0 1]
[0 1 0 0 0 1 1 0 0 0 1]
[0 0 1 1 1 0 0 0 0 1 0]
[0 0 1 0 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
J?otU_msRg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 1 0 0 1 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 1 1 0 0 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?otUad\As?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 1 0 0 0 0 1 0 0 1]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 1 1 0 1 0 0 1 0]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 1 1 0 1 0]"
J?otR_]tFA?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 0 0 0 0 0 1 1 1 0]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 1 1 0 0 0 0]
[0 0 0 1 0 1 0 1 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
J?otQhi{Ci?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 0 0 0 0 0 1 1 0]
[0 1 0 1 0 0 0 1 0 0 1]
[0 1 0 0 1 0 1 0 0 0 1]
[0 0 1 1 0 1 0 0 0 1 0]
[0 0 1 0 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
J?opvAMtBa?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 1 1 1 0 0]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 0 1 1 1 0 1 0 0 0]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 0 0 1 1 1 0 1 0]"
J?opv?]{EI?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 1 0 0 1]
[0 1 0 0 0 1 1 0 0 1 0]
[0 0 1 1 1 0 0 0 0 0 1]
[0 0 0 1 1 1 0 1 0 0 0]
[0 0 0 1 1 0 1 0 1 0 0]"
J?opuIi{Ai?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 1 0 1 0 0 0 1 0]
[0 0 1 0 1 0 1 0 0 0 1]
[0 0 0 1 1 1 0 1 0 0 0]
[0 0 0 1 1 0 1 0 1 0 0]"
